street;date;consumption_kwh_per_minute
789 Maple Avenue;2006-12-25;0.0977
444 Pine Street;2006-12-25;0.0977
555 Oak Street;2006-12-25;0.0977
123 Fake Street;2006-12-25;0.0775
456 Elm Street;2006-12-25;0.0775
789 Maple Avenue;2006-12-25;0.0775
444 Pine Street;2006-12-25;0.0775
555 Oak Street;2006-12-25;0.0775
123 Fake Street;2006-12-25;0.07457
456 Elm Street;2006-12-25;0.07457
789 Maple Avenue;2006-12-25;0.07457
444 Pine Street;2006-12-25;0.07457
555 Oak Street;2006-12-25;0.07457
123 Fake Street;2006-12-25;0.07487
456 Elm Street;2006-12-25;0.07487
789 Maple Avenue;2006-12-25;0.07487
444 Pine Street;2006-12-25;0.07487
555 Oak Street;2006-12-25;0.07487
123 Fake Street;2006-12-25;0.07523
456 Elm Street;2006-12-25;0.07523
789 Maple Avenue;2006-12-25;0.07523
444 Pine Street;2006-12-25;0.07523
555 Oak Street;2006-12-25;0.07523
123 Fake Street;2006-12-25;0.07573
456 Elm Street;2006-12-25;0.07573
789 Maple Avenue;2006-12-25;0.07573
444 Pine Street;2006-12-25;0.07573
555 Oak Street;2006-12-25;0.07573
123 Fake Street;2006-12-25;0.07193
456 Elm Street;2006-12-25;0.07193
789 Maple Avenue;2006-12-25;0.07193
444 Pine Street;2006-12-25;0.07193
555 Oak Street;2006-12-25;0.07193
123 Fake Street;2006-12-25;0.03733
456 Elm Street;2006-12-25;0.03733
789 Maple Avenue;2006-12-25;0.03733
444 Pine Street;2006-12-25;0.03733
555 Oak Street;2006-12-25;0.03733
123 Fake Street;2006-12-25;0.06667
456 Elm Street;2006-12-25;0.06667
789 Maple Avenue;2006-12-25;0.06667
444 Pine Street;2006-12-25;0.06667
555 Oak Street;2006-12-25;0.06667
123 Fake Street;2006-12-25;0.0746
456 Elm Street;2006-12-25;0.0746
789 Maple Avenue;2006-12-25;0.0746
444 Pine Street;2006-12-25;0.0746
555 Oak Street;2006-12-25;0.0746
123 Fake Street;2006-12-25;0.07447
456 Elm Street;2006-12-25;0.07447
789 Maple Avenue;2006-12-25;0.07447
444 Pine Street;2006-12-25;0.07447
555 Oak Street;2006-12-25;0.07447
123 Fake Street;2006-12-25;0.07443
456 Elm Street;2006-12-25;0.07443
789 Maple Avenue;2006-12-25;0.07443
444 Pine Street;2006-12-25;0.07443
555 Oak Street;2006-12-25;0.07443
123 Fake Street;2006-12-25;0.07413
456 Elm Street;2006-12-25;0.07413
789 Maple Avenue;2006-12-25;0.07413
444 Pine Street;2006-12-25;0.07413
555 Oak Street;2006-12-25;0.07413
123 Fake Street;2006-12-25;0.0381
456 Elm Street;2006-12-25;0.0381
789 Maple Avenue;2006-12-25;0.0381
444 Pine Street;2006-12-25;0.0381
555 Oak Street;2006-12-25;0.0381
123 Fake Street;2006-12-25;0.0369
456 Elm Street;2006-12-25;0.0369
789 Maple Avenue;2006-12-25;0.0369
444 Pine Street;2006-12-25;0.0369
555 Oak Street;2006-12-25;0.0369
123 Fake Street;2006-12-25;0.07217
456 Elm Street;2006-12-25;0.07217
789 Maple Avenue;2006-12-25;0.07217
444 Pine Street;2006-12-25;0.07217
555 Oak Street;2006-12-25;0.07217
123 Fake Street;2006-12-25;0.0388
456 Elm Street;2006-12-25;0.0388
789 Maple Avenue;2006-12-25;0.0388
444 Pine Street;2006-12-25;0.0388
555 Oak Street;2006-12-25;0.0388
123 Fake Street;2006-12-25;0.04523
456 Elm Street;2006-12-25;0.04523
789 Maple Avenue;2006-12-25;0.04523
444 Pine Street;2006-12-25;0.04523
555 Oak Street;2006-12-25;0.04523
123 Fake Street;2006-12-25;0.0735
456 Elm Street;2006-12-25;0.0735
789 Maple Avenue;2006-12-25;0.0735
444 Pine Street;2006-12-25;0.0735
555 Oak Street;2006-12-25;0.0735
123 Fake Street;2006-12-25;0.0725
456 Elm Street;2006-12-25;0.0725
789 Maple Avenue;2006-12-25;0.0725
444 Pine Street;2006-12-25;0.0725
555 Oak Street;2006-12-25;0.0725
123 Fake Street;2006-12-25;0.07283
456 Elm Street;2006-12-25;0.07283
789 Maple Avenue;2006-12-25;0.07283
444 Pine Street;2006-12-25;0.07283
555 Oak Street;2006-12-25;0.07283
123 Fake Street;2006-12-25;0.1028
456 Elm Street;2006-12-25;0.1028
789 Maple Avenue;2006-12-25;0.1028
444 Pine Street;2006-12-25;0.1028
555 Oak Street;2006-12-25;0.1028
123 Fake Street;2006-12-25;0.109
456 Elm Street;2006-12-25;0.109
789 Maple Avenue;2006-12-25;0.109
444 Pine Street;2006-12-25;0.109
555 Oak Street;2006-12-25;0.109
123 Fake Street;2006-12-25;0.0953
456 Elm Street;2006-12-25;0.0953
789 Maple Avenue;2006-12-25;0.0953
444 Pine Street;2006-12-25;0.0953
555 Oak Street;2006-12-25;0.0953
123 Fake Street;2006-12-25;0.04953
456 Elm Street;2006-12-25;0.04953
789 Maple Avenue;2006-12-25;0.04953
444 Pine Street;2006-12-25;0.04953
555 Oak Street;2006-12-25;0.04953
123 Fake Street;2006-12-25;0.0239
456 Elm Street;2006-12-25;0.0239
789 Maple Avenue;2006-12-25;0.0239
444 Pine Street;2006-12-25;0.0239
555 Oak Street;2006-12-25;0.0239
123 Fake Street;2006-12-25;0.02323
456 Elm Street;2006-12-25;0.02323
789 Maple Avenue;2006-12-25;0.02323
444 Pine Street;2006-12-25;0.02323
555 Oak Street;2006-12-25;0.02323
123 Fake Street;2006-12-25;0.05223
456 Elm Street;2006-12-25;0.05223
789 Maple Avenue;2006-12-25;0.05223
444 Pine Street;2006-12-25;0.05223
555 Oak Street;2006-12-25;0.05223
123 Fake Street;2006-12-25;0.0614
456 Elm Street;2006-12-25;0.0614
789 Maple Avenue;2006-12-25;0.0614
444 Pine Street;2006-12-25;0.0614
555 Oak Street;2006-12-25;0.0614
123 Fake Street;2006-12-25;0.05697
456 Elm Street;2006-12-25;0.05697
789 Maple Avenue;2006-12-25;0.05697
444 Pine Street;2006-12-25;0.05697
555 Oak Street;2006-12-25;0.05697
123 Fake Street;2006-12-25;0.0228
456 Elm Street;2006-12-25;0.0228
789 Maple Avenue;2006-12-25;0.0228
444 Pine Street;2006-12-25;0.0228
555 Oak Street;2006-12-25;0.0228
123 Fake Street;2006-12-25;0.0317
456 Elm Street;2006-12-25;0.0317
789 Maple Avenue;2006-12-25;0.0317
444 Pine Street;2006-12-25;0.0317
555 Oak Street;2006-12-25;0.0317
123 Fake Street;2006-12-25;0.06263
456 Elm Street;2006-12-25;0.06263
789 Maple Avenue;2006-12-25;0.06263
444 Pine Street;2006-12-25;0.06263
555 Oak Street;2006-12-25;0.06263
123 Fake Street;2006-12-25;0.08087
456 Elm Street;2006-12-25;0.08087
789 Maple Avenue;2006-12-25;0.08087
444 Pine Street;2006-12-25;0.08087
555 Oak Street;2006-12-25;0.08087
123 Fake Street;2006-12-25;0.06257
456 Elm Street;2006-12-25;0.06257
789 Maple Avenue;2006-12-25;0.06257
444 Pine Street;2006-12-25;0.06257
555 Oak Street;2006-12-25;0.06257
123 Fake Street;2006-12-25;0.06123
456 Elm Street;2006-12-25;0.06123
789 Maple Avenue;2006-12-25;0.06123
444 Pine Street;2006-12-25;0.06123
555 Oak Street;2006-12-25;0.06123
123 Fake Street;2006-12-25;0.03477
456 Elm Street;2006-12-25;0.03477
789 Maple Avenue;2006-12-25;0.03477
444 Pine Street;2006-12-25;0.03477
555 Oak Street;2006-12-25;0.03477
123 Fake Street;2006-12-25;0.0617
456 Elm Street;2006-12-25;0.0617
789 Maple Avenue;2006-12-25;0.0617
444 Pine Street;2006-12-25;0.0617
555 Oak Street;2006-12-25;0.0617
123 Fake Street;2006-12-25;0.06183
456 Elm Street;2006-12-25;0.06183
789 Maple Avenue;2006-12-25;0.06183
444 Pine Street;2006-12-25;0.06183
555 Oak Street;2006-12-25;0.06183
123 Fake Street;2006-12-25;0.08487
456 Elm Street;2006-12-25;0.08487
789 Maple Avenue;2006-12-25;0.08487
444 Pine Street;2006-12-25;0.08487
555 Oak Street;2006-12-25;0.08487
123 Fake Street;2006-12-25;0.09773
456 Elm Street;2006-12-25;0.09773
789 Maple Avenue;2006-12-25;0.09773
444 Pine Street;2006-12-25;0.09773
555 Oak Street;2006-12-25;0.09773
123 Fake Street;2006-12-25;0.0965
456 Elm Street;2006-12-25;0.0965
789 Maple Avenue;2006-12-25;0.0965
444 Pine Street;2006-12-25;0.0965
555 Oak Street;2006-12-25;0.0965
123 Fake Street;2006-12-25;0.06017
456 Elm Street;2006-12-25;0.06017
789 Maple Avenue;2006-12-25;0.06017
444 Pine Street;2006-12-25;0.06017
555 Oak Street;2006-12-25;0.06017
123 Fake Street;2006-12-25;0.05967
456 Elm Street;2006-12-25;0.05967
789 Maple Avenue;2006-12-25;0.05967
444 Pine Street;2006-12-25;0.05967
555 Oak Street;2006-12-25;0.05967
123 Fake Street;2006-12-25;0.05907
456 Elm Street;2006-12-25;0.05907
789 Maple Avenue;2006-12-25;0.05907
444 Pine Street;2006-12-25;0.05907
555 Oak Street;2006-12-25;0.05907
123 Fake Street;2006-12-25;0.02407
456 Elm Street;2006-12-25;0.02407
789 Maple Avenue;2006-12-25;0.02407
444 Pine Street;2006-12-25;0.02407
555 Oak Street;2006-12-25;0.02407
123 Fake Street;2006-12-25;0.01967
456 Elm Street;2006-12-25;0.01967
789 Maple Avenue;2006-12-25;0.01967
444 Pine Street;2006-12-25;0.01967
555 Oak Street;2006-12-25;0.01967
123 Fake Street;2006-12-25;0.0196
456 Elm Street;2006-12-25;0.0196
789 Maple Avenue;2006-12-25;0.0196
444 Pine Street;2006-12-25;0.0196
555 Oak Street;2006-12-25;0.0196
123 Fake Street;2006-12-25;0.0201
456 Elm Street;2006-12-25;0.0201
789 Maple Avenue;2006-12-25;0.0201
444 Pine Street;2006-12-25;0.0201
555 Oak Street;2006-12-25;0.0201
123 Fake Street;2006-12-25;0.02173
456 Elm Street;2006-12-25;0.02173
789 Maple Avenue;2006-12-25;0.02173
444 Pine Street;2006-12-25;0.02173
555 Oak Street;2006-12-25;0.02173
123 Fake Street;2006-12-25;0.0218
456 Elm Street;2006-12-25;0.0218
789 Maple Avenue;2006-12-25;0.0218
444 Pine Street;2006-12-25;0.0218
555 Oak Street;2006-12-25;0.0218
123 Fake Street;2006-12-25;0.02283
456 Elm Street;2006-12-25;0.02283
789 Maple Avenue;2006-12-25;0.02283
444 Pine Street;2006-12-25;0.02283
555 Oak Street;2006-12-25;0.02283
123 Fake Street;2006-12-25;0.02477
456 Elm Street;2006-12-25;0.02477
789 Maple Avenue;2006-12-25;0.02477
444 Pine Street;2006-12-25;0.02477
555 Oak Street;2006-12-25;0.02477
123 Fake Street;2006-12-25;0.02367
456 Elm Street;2006-12-25;0.02367
789 Maple Avenue;2006-12-25;0.02367
444 Pine Street;2006-12-25;0.02367
555 Oak Street;2006-12-25;0.02367
123 Fake Street;2006-12-25;0.0227
456 Elm Street;2006-12-25;0.0227
789 Maple Avenue;2006-12-25;0.0227
444 Pine Street;2006-12-25;0.0227
555 Oak Street;2006-12-25;0.0227
123 Fake Street;2006-12-25;0.02267
456 Elm Street;2006-12-25;0.02267
789 Maple Avenue;2006-12-25;0.02267
444 Pine Street;2006-12-25;0.02267
555 Oak Street;2006-12-25;0.02267
123 Fake Street;2006-12-25;0.02263
456 Elm Street;2006-12-25;0.02263
789 Maple Avenue;2006-12-25;0.02263
444 Pine Street;2006-12-25;0.02263
555 Oak Street;2006-12-25;0.02263
123 Fake Street;2006-12-25;0.0226
456 Elm Street;2006-12-25;0.0226
789 Maple Avenue;2006-12-25;0.0226
444 Pine Street;2006-12-25;0.0226
555 Oak Street;2006-12-25;0.0226
123 Fake Street;2006-12-25;0.02253
456 Elm Street;2006-12-25;0.02253
789 Maple Avenue;2006-12-25;0.02253
444 Pine Street;2006-12-25;0.02253
555 Oak Street;2006-12-25;0.02253
123 Fake Street;2006-12-25;0.02163
456 Elm Street;2006-12-25;0.02163
789 Maple Avenue;2006-12-25;0.02163
444 Pine Street;2006-12-25;0.02163
555 Oak Street;2006-12-25;0.02163
123 Fake Street;2006-12-25;0.02003
456 Elm Street;2006-12-25;0.02003
789 Maple Avenue;2006-12-25;0.02003
444 Pine Street;2006-12-25;0.02003
555 Oak Street;2006-12-25;0.02003
123 Fake Street;2006-12-25;0.0205
456 Elm Street;2006-12-25;0.0205
789 Maple Avenue;2006-12-25;0.0205
444 Pine Street;2006-12-25;0.0205
555 Oak Street;2006-12-25;0.0205
123 Fake Street;2006-12-25;0.02043
456 Elm Street;2006-12-25;0.02043
789 Maple Avenue;2006-12-25;0.02043
444 Pine Street;2006-12-25;0.02043
555 Oak Street;2006-12-25;0.02043
123 Fake Street;2006-12-25;0.0195
456 Elm Street;2006-12-25;0.0195
789 Maple Avenue;2006-12-25;0.0195
444 Pine Street;2006-12-25;0.0195
555 Oak Street;2006-12-25;0.0195
123 Fake Street;2006-12-25;0.01967
456 Elm Street;2006-12-25;0.01967
789 Maple Avenue;2006-12-25;0.01967
444 Pine Street;2006-12-25;0.01967
555 Oak Street;2006-12-25;0.01967
123 Fake Street;2006-12-25;0.0197
456 Elm Street;2006-12-25;0.0197
789 Maple Avenue;2006-12-25;0.0197
444 Pine Street;2006-12-25;0.0197
555 Oak Street;2006-12-25;0.0197
123 Fake Street;2006-12-25;0.02037
456 Elm Street;2006-12-25;0.02037
789 Maple Avenue;2006-12-25;0.02037
444 Pine Street;2006-12-25;0.02037
555 Oak Street;2006-12-25;0.02037
123 Fake Street;2006-12-25;0.02157
456 Elm Street;2006-12-25;0.02157
789 Maple Avenue;2006-12-25;0.02157
444 Pine Street;2006-12-25;0.02157
555 Oak Street;2006-12-25;0.02157
123 Fake Street;2006-12-25;0.0214
456 Elm Street;2006-12-25;0.0214
789 Maple Avenue;2006-12-25;0.0214
444 Pine Street;2006-12-25;0.0214
555 Oak Street;2006-12-25;0.0214
123 Fake Street;2006-12-25;0.02147
456 Elm Street;2006-12-25;0.02147
789 Maple Avenue;2006-12-25;0.02147
444 Pine Street;2006-12-25;0.02147
555 Oak Street;2006-12-25;0.02147
123 Fake Street;2006-12-25;0.02143
456 Elm Street;2006-12-25;0.02143
789 Maple Avenue;2006-12-25;0.02143
444 Pine Street;2006-12-25;0.02143
555 Oak Street;2006-12-25;0.02143
123 Fake Street;2006-12-25;0.0214
456 Elm Street;2006-12-25;0.0214
789 Maple Avenue;2006-12-25;0.0214
444 Pine Street;2006-12-25;0.0214
555 Oak Street;2006-12-25;0.0214
123 Fake Street;2006-12-25;0.0213
456 Elm Street;2006-12-25;0.0213
789 Maple Avenue;2006-12-25;0.0213
444 Pine Street;2006-12-25;0.0213
555 Oak Street;2006-12-25;0.0213
123 Fake Street;2006-12-25;0.02143
456 Elm Street;2006-12-25;0.02143
789 Maple Avenue;2006-12-25;0.02143
444 Pine Street;2006-12-25;0.02143
555 Oak Street;2006-12-25;0.02143
123 Fake Street;2006-12-25;0.0213
456 Elm Street;2006-12-25;0.0213
789 Maple Avenue;2006-12-25;0.0213
444 Pine Street;2006-12-25;0.0213
555 Oak Street;2006-12-25;0.0213
123 Fake Street;2006-12-25;0.02123
456 Elm Street;2006-12-25;0.02123
789 Maple Avenue;2006-12-25;0.02123
444 Pine Street;2006-12-25;0.02123
555 Oak Street;2006-12-25;0.02123
123 Fake Street;2006-12-25;0.02123
456 Elm Street;2006-12-25;0.02123
789 Maple Avenue;2006-12-25;0.02123
444 Pine Street;2006-12-25;0.02123
555 Oak Street;2006-12-25;0.02123
123 Fake Street;2006-12-25;0.02127
456 Elm Street;2006-12-25;0.02127
789 Maple Avenue;2006-12-25;0.02127
444 Pine Street;2006-12-25;0.02127
555 Oak Street;2006-12-25;0.02127
123 Fake Street;2006-12-25;0.0213
456 Elm Street;2006-12-25;0.0213
789 Maple Avenue;2006-12-25;0.0213
444 Pine Street;2006-12-25;0.0213
555 Oak Street;2006-12-25;0.0213
123 Fake Street;2006-12-25;0.02137
456 Elm Street;2006-12-25;0.02137
789 Maple Avenue;2006-12-25;0.02137
444 Pine Street;2006-12-25;0.02137
555 Oak Street;2006-12-25;0.02137
123 Fake Street;2006-12-25;0.01993
456 Elm Street;2006-12-25;0.01993
789 Maple Avenue;2006-12-25;0.01993
444 Pine Street;2006-12-25;0.01993
555 Oak Street;2006-12-25;0.01993
123 Fake Street;2006-12-25;0.0197
456 Elm Street;2006-12-25;0.0197
789 Maple Avenue;2006-12-25;0.0197
444 Pine Street;2006-12-25;0.0197
555 Oak Street;2006-12-25;0.0197
123 Fake Street;2006-12-25;0.01977
456 Elm Street;2006-12-25;0.01977
789 Maple Avenue;2006-12-25;0.01977
444 Pine Street;2006-12-25;0.01977
555 Oak Street;2006-12-25;0.01977
123 Fake Street;2006-12-25;0.01987
456 Elm Street;2006-12-25;0.01987
789 Maple Avenue;2006-12-25;0.01987
444 Pine Street;2006-12-25;0.01987
555 Oak Street;2006-12-25;0.01987
123 Fake Street;2006-12-25;0.01993
456 Elm Street;2006-12-25;0.01993
789 Maple Avenue;2006-12-25;0.01993
444 Pine Street;2006-12-25;0.01993
555 Oak Street;2006-12-25;0.01993
123 Fake Street;2006-12-25;0.0221
456 Elm Street;2006-12-25;0.0221
789 Maple Avenue;2006-12-25;0.0221
444 Pine Street;2006-12-25;0.0221
555 Oak Street;2006-12-25;0.0221
123 Fake Street;2006-12-25;0.0442
456 Elm Street;2006-12-25;0.0442
789 Maple Avenue;2006-12-25;0.0442
444 Pine Street;2006-12-25;0.0442
555 Oak Street;2006-12-25;0.0442
123 Fake Street;2006-12-25;0.04967
456 Elm Street;2006-12-25;0.04967
789 Maple Avenue;2006-12-25;0.04967
444 Pine Street;2006-12-25;0.04967
555 Oak Street;2006-12-25;0.04967
123 Fake Street;2006-12-25;0.0495
456 Elm Street;2006-12-25;0.0495
789 Maple Avenue;2006-12-25;0.0495
444 Pine Street;2006-12-25;0.0495
555 Oak Street;2006-12-25;0.0495
123 Fake Street;2006-12-25;0.0516
456 Elm Street;2006-12-25;0.0516
789 Maple Avenue;2006-12-25;0.0516
444 Pine Street;2006-12-25;0.0516
555 Oak Street;2006-12-25;0.0516
123 Fake Street;2006-12-25;0.0527
456 Elm Street;2006-12-25;0.0527
789 Maple Avenue;2006-12-25;0.0527
444 Pine Street;2006-12-25;0.0527
555 Oak Street;2006-12-25;0.0527
123 Fake Street;2006-12-25;0.06083
456 Elm Street;2006-12-25;0.06083
789 Maple Avenue;2006-12-25;0.06083
444 Pine Street;2006-12-25;0.06083
555 Oak Street;2006-12-25;0.06083
123 Fake Street;2006-12-25;0.05517
456 Elm Street;2006-12-25;0.05517
789 Maple Avenue;2006-12-25;0.05517
444 Pine Street;2006-12-25;0.05517
555 Oak Street;2006-12-25;0.05517
123 Fake Street;2006-12-25;0.05507
456 Elm Street;2006-12-25;0.05507
789 Maple Avenue;2006-12-25;0.05507
444 Pine Street;2006-12-25;0.05507
555 Oak Street;2006-12-25;0.05507
123 Fake Street;2006-12-25;0.0582
456 Elm Street;2006-12-25;0.0582
789 Maple Avenue;2006-12-25;0.0582
444 Pine Street;2006-12-25;0.0582
555 Oak Street;2006-12-25;0.0582
123 Fake Street;2006-12-25;0.0583
456 Elm Street;2006-12-25;0.0583
789 Maple Avenue;2006-12-25;0.0583
444 Pine Street;2006-12-25;0.0583
555 Oak Street;2006-12-25;0.0583
123 Fake Street;2006-12-25;0.05907
456 Elm Street;2006-12-25;0.05907
789 Maple Avenue;2006-12-25;0.05907
444 Pine Street;2006-12-25;0.05907
555 Oak Street;2006-12-25;0.05907
123 Fake Street;2006-12-25;0.10203
456 Elm Street;2006-12-25;0.10203
789 Maple Avenue;2006-12-25;0.10203
444 Pine Street;2006-12-25;0.10203
555 Oak Street;2006-12-25;0.10203
123 Fake Street;2006-12-25;0.10207
456 Elm Street;2006-12-25;0.10207
789 Maple Avenue;2006-12-25;0.10207
444 Pine Street;2006-12-25;0.10207
555 Oak Street;2006-12-25;0.10207
123 Fake Street;2006-12-25;0.07073
456 Elm Street;2006-12-25;0.07073
789 Maple Avenue;2006-12-25;0.07073
444 Pine Street;2006-12-25;0.07073
555 Oak Street;2006-12-25;0.07073
123 Fake Street;2006-12-25;0.05507
456 Elm Street;2006-12-25;0.05507
789 Maple Avenue;2006-12-25;0.05507
444 Pine Street;2006-12-25;0.05507
555 Oak Street;2006-12-25;0.05507
123 Fake Street;2006-12-25;0.05077
456 Elm Street;2006-12-25;0.05077
789 Maple Avenue;2006-12-25;0.05077
444 Pine Street;2006-12-25;0.05077
555 Oak Street;2006-12-25;0.05077
123 Fake Street;2006-12-25;0.0481
456 Elm Street;2006-12-25;0.0481
789 Maple Avenue;2006-12-25;0.0481
444 Pine Street;2006-12-25;0.0481
555 Oak Street;2006-12-25;0.0481
123 Fake Street;2006-12-25;0.05047
456 Elm Street;2006-12-25;0.05047
789 Maple Avenue;2006-12-25;0.05047
444 Pine Street;2006-12-25;0.05047
555 Oak Street;2006-12-25;0.05047
123 Fake Street;2006-12-25;0.05007
456 Elm Street;2006-12-25;0.05007
789 Maple Avenue;2006-12-25;0.05007
444 Pine Street;2006-12-25;0.05007
555 Oak Street;2006-12-25;0.05007
123 Fake Street;2006-12-25;0.04937
456 Elm Street;2006-12-25;0.04937
789 Maple Avenue;2006-12-25;0.04937
444 Pine Street;2006-12-25;0.04937
555 Oak Street;2006-12-25;0.04937
123 Fake Street;2006-12-25;0.0495
456 Elm Street;2006-12-25;0.0495
789 Maple Avenue;2006-12-25;0.0495
444 Pine Street;2006-12-25;0.0495
555 Oak Street;2006-12-25;0.0495
123 Fake Street;2006-12-25;0.04943
456 Elm Street;2006-12-25;0.04943
789 Maple Avenue;2006-12-25;0.04943
444 Pine Street;2006-12-25;0.04943
555 Oak Street;2006-12-25;0.04943
123 Fake Street;2006-12-25;0.04947
456 Elm Street;2006-12-25;0.04947
789 Maple Avenue;2006-12-25;0.04947
444 Pine Street;2006-12-25;0.04947
555 Oak Street;2006-12-25;0.04947
123 Fake Street;2006-12-25;0.04913
456 Elm Street;2006-12-25;0.04913
789 Maple Avenue;2006-12-25;0.04913
444 Pine Street;2006-12-25;0.04913
555 Oak Street;2006-12-25;0.04913
123 Fake Street;2006-12-25;0.04183
456 Elm Street;2006-12-25;0.04183
789 Maple Avenue;2006-12-25;0.04183
444 Pine Street;2006-12-25;0.04183
555 Oak Street;2006-12-25;0.04183
123 Fake Street;2006-12-25;0.04143
456 Elm Street;2006-12-25;0.04143
789 Maple Avenue;2006-12-25;0.04143
444 Pine Street;2006-12-25;0.04143
555 Oak Street;2006-12-25;0.04143
123 Fake Street;2006-12-25;0.04143
456 Elm Street;2006-12-25;0.04143
789 Maple Avenue;2006-12-25;0.04143
444 Pine Street;2006-12-25;0.04143
555 Oak Street;2006-12-25;0.04143
123 Fake Street;2006-12-25;0.04133
456 Elm Street;2006-12-25;0.04133
789 Maple Avenue;2006-12-25;0.04133
444 Pine Street;2006-12-25;0.04133
555 Oak Street;2006-12-25;0.04133
123 Fake Street;2006-12-25;0.04167
456 Elm Street;2006-12-25;0.04167
789 Maple Avenue;2006-12-25;0.04167
444 Pine Street;2006-12-25;0.04167
555 Oak Street;2006-12-25;0.04167
123 Fake Street;2006-12-25;0.04183
456 Elm Street;2006-12-25;0.04183
789 Maple Avenue;2006-12-25;0.04183
444 Pine Street;2006-12-25;0.04183
555 Oak Street;2006-12-25;0.04183
123 Fake Street;2006-12-25;0.04137
456 Elm Street;2006-12-25;0.04137
789 Maple Avenue;2006-12-25;0.04137
444 Pine Street;2006-12-25;0.04137
555 Oak Street;2006-12-25;0.04137
123 Fake Street;2006-12-25;0.0406
456 Elm Street;2006-12-25;0.0406
789 Maple Avenue;2006-12-25;0.0406
444 Pine Street;2006-12-25;0.0406
555 Oak Street;2006-12-25;0.0406
123 Fake Street;2006-12-25;0.0406
456 Elm Street;2006-12-25;0.0406
789 Maple Avenue;2006-12-25;0.0406
444 Pine Street;2006-12-25;0.0406
555 Oak Street;2006-12-25;0.0406
123 Fake Street;2006-12-25;0.0405
456 Elm Street;2006-12-25;0.0405
789 Maple Avenue;2006-12-25;0.0405
444 Pine Street;2006-12-25;0.0405
555 Oak Street;2006-12-25;0.0405
123 Fake Street;2006-12-25;0.0404
456 Elm Street;2006-12-25;0.0404
789 Maple Avenue;2006-12-25;0.0404
444 Pine Street;2006-12-25;0.0404
555 Oak Street;2006-12-25;0.0404
123 Fake Street;2006-12-25;0.04043
456 Elm Street;2006-12-25;0.04043
789 Maple Avenue;2006-12-25;0.04043
444 Pine Street;2006-12-25;0.04043
555 Oak Street;2006-12-25;0.04043
123 Fake Street;2006-12-25;0.04033
456 Elm Street;2006-12-25;0.04033
789 Maple Avenue;2006-12-25;0.04033
444 Pine Street;2006-12-25;0.04033
555 Oak Street;2006-12-25;0.04033
123 Fake Street;2006-12-25;0.02487
456 Elm Street;2006-12-25;0.02487
789 Maple Avenue;2006-12-25;0.02487
444 Pine Street;2006-12-25;0.02487
555 Oak Street;2006-12-25;0.02487
123 Fake Street;2006-12-25;0.0244
456 Elm Street;2006-12-25;0.0244
789 Maple Avenue;2006-12-25;0.0244
444 Pine Street;2006-12-25;0.0244
555 Oak Street;2006-12-25;0.0244
123 Fake Street;2006-12-25;0.02753
456 Elm Street;2006-12-25;0.02753
789 Maple Avenue;2006-12-25;0.02753
444 Pine Street;2006-12-25;0.02753
555 Oak Street;2006-12-25;0.02753
123 Fake Street;2006-12-25;0.03337
456 Elm Street;2006-12-25;0.03337
789 Maple Avenue;2006-12-25;0.03337
444 Pine Street;2006-12-25;0.03337
555 Oak Street;2006-12-25;0.03337
123 Fake Street;2006-12-25;0.03327
456 Elm Street;2006-12-25;0.03327
789 Maple Avenue;2006-12-25;0.03327
444 Pine Street;2006-12-25;0.03327
555 Oak Street;2006-12-25;0.03327
123 Fake Street;2006-12-25;0.0332
456 Elm Street;2006-12-25;0.0332
789 Maple Avenue;2006-12-25;0.0332
444 Pine Street;2006-12-25;0.0332
555 Oak Street;2006-12-25;0.0332
123 Fake Street;2006-12-25;0.03307
456 Elm Street;2006-12-25;0.03307
789 Maple Avenue;2006-12-25;0.03307
444 Pine Street;2006-12-25;0.03307
555 Oak Street;2006-12-25;0.03307
123 Fake Street;2006-12-25;0.03287
456 Elm Street;2006-12-25;0.03287
789 Maple Avenue;2006-12-25;0.03287
444 Pine Street;2006-12-25;0.03287
555 Oak Street;2006-12-25;0.03287
123 Fake Street;2006-12-25;0.03277
456 Elm Street;2006-12-25;0.03277
789 Maple Avenue;2006-12-25;0.03277
444 Pine Street;2006-12-25;0.03277
555 Oak Street;2006-12-25;0.03277
123 Fake Street;2006-12-25;0.03263
456 Elm Street;2006-12-25;0.03263
789 Maple Avenue;2006-12-25;0.03263
444 Pine Street;2006-12-25;0.03263
555 Oak Street;2006-12-25;0.03263
123 Fake Street;2006-12-25;0.0327
456 Elm Street;2006-12-25;0.0327
789 Maple Avenue;2006-12-25;0.0327
444 Pine Street;2006-12-25;0.0327
555 Oak Street;2006-12-25;0.0327
123 Fake Street;2006-12-25;0.03273
456 Elm Street;2006-12-25;0.03273
789 Maple Avenue;2006-12-25;0.03273
444 Pine Street;2006-12-25;0.03273
555 Oak Street;2006-12-25;0.03273
123 Fake Street;2006-12-25;0.0325
456 Elm Street;2006-12-25;0.0325
789 Maple Avenue;2006-12-25;0.0325
444 Pine Street;2006-12-25;0.0325
555 Oak Street;2006-12-25;0.0325
123 Fake Street;2006-12-25;0.03163
456 Elm Street;2006-12-25;0.03163
789 Maple Avenue;2006-12-25;0.03163
444 Pine Street;2006-12-25;0.03163
555 Oak Street;2006-12-25;0.03163
123 Fake Street;2006-12-25;0.0317
456 Elm Street;2006-12-25;0.0317
